"to be the",8
"to give me",8
"to go out",8
"to him i",8
"to him to",8
"to make it",8
"to mr jaggers",8
"to understand that",8
"to which i",8
"top of the",8
"upon the table",8
"was a good",8
"was a very",8
"was in a",8
"we came to",8
"went on to",8
"went to the",8
"what is it",8
"where i was",8
"windows of the",8
"with him and",8
"with him in",8
"with me i",8
"yes said i",8
"you know i",8
"you know the",8
"you may be",8
"you think of",8
"a corner and",7
"a few hours",7
"a little more",7
"a low voice",7
"a man who",7
"account of the",7
"all round the",7
"all the rest",7
"and i could",7
"and i dont",7
"and i took",7
"and if you",7
"and out of",7
"and said in",7
"and that there",7
"and to be",7
"and to have",7
"and when the",7
"and when we",7
"and you have",7
"as a matter",7
"as ever i",7
"as i did",7
"as if we",7
"as she looked",7
"as we walked",7
"as we were",7
"asked me if",7
"at home and",7
"at me for",7
"at the old",7
"at the side",7
"at the window",7
"back in his",7
"back of the",7
"better than i",7
"but i am",7
"but i dont",7
"but i had",7
"but if you",7
"dont know how",7
"dont you see",7
"end of it",7
"eyes on the",7
"far as to",7
"for i have",7
"for it was",7
"found that i",7
"get rid of",7
"give me your",7
"go to the",7
"had been taken",7
"hand on my",7
"hands in his",7
"hands with him",7
"he asked me",7
"he had taken",7
"he told me",7
"he was as",7
"he was very",7
"him and i",7
"him at the",7
"him to the",7
"i could scarcely",7
"i did i",7
"i dont think",7
"i found the",7
"i had known",7
"i heard her",7
"i hope i",7
"i knew he",7
"i never saw",7
"i say i",7
"i suppose i",7
"i think you",7
"i took him",7
"i was quite",7
"if he would",7
"if i did",7
"if it was",7
"if there had",7
"if there were",7
"if you had",7
"in a whisper",7
"in and out",7
"in course of",7
"in the corner",7
"in which he",7
"in with a",7
"into my head",7
"it i was",7
"it in a",7
"it is the",7
"it may be",7
"it that i",7
"it was only",7
"it were a",7
"know what i",7
"look about him",7
"look at her",7
"look at you",7
"looked all round",7
"love her love",7
"me and that",7
"me i was",7
"me in my",7
"me into the",7
"me with an",7
"miss havisham you",7
"moment i saw",7
"more than once",7
"mr jaggers had",7
"mr jaggers i",7
"mr jaggers was",7
"mr matthew pocket",7
"mr wopsle had",7
"my mind was",7
"my shoulder and",7
"no said i",7
"not in the",7
"of a woman",7
"of the man",7
"of the rest",7
"of us and",7
"on in the",7
"on me and",7
"on the fire",7
"on the first",7
"on the rampage",7
"on the stairs",7
"on the top",7
"on to the",7
"one of his",7
"one side and",7
"ought to have",7
"out of that",7
"over and over",7
"part of my",7
"pip said mr",7
"pretended not to",7
"private and personal",7
"put it in",7
"said i to",7
"said i when",7
"said i you",7
"said mrs joe",7
"said to herbert",7
"said to me",7
"said with a",7
"saw in this",7
"saw that the",7
"say that i",7
"sense of the",7
"she did not",7
"she was a",7
"she would have",7
"shook her head",7
"sitting in the",7
"sum of money",7
"tell me that",7
"tell you something",7
"that he must",7
"that i never",7
"that is to",7
"that part of",7
"that the man",7
"that they were",7
"that this was",7
"that you should",7
"that young man",7
"the action of",7
"the aged and",7
"the course of",7
"the fact that",7
"the fire with",7
"the forge i",7
"the ground and",7
"the habit of",7
"the kitchen and",7
"the kitchen fire",7
"the midst of",7
"the morning i",7
"the mud and",7
"the nature of",7
"the object of",7
"the room in",7
"the room where",7
"the same moment",7
"the three jolly",7
"the time when",7
"the village and",7
"the way of",7
"this was the",7
"three jolly bargemen",7
"three or four",7
"time when i",7
"to be in",7
"to be so",7
"to get a",7
"to get it",7
"to go and",7
"to have had",7
"to have the",7
"to keep him",7
"to know that",7
"to me but",7
"to me he",7
"to say a",7
"to say it",7
"to see the",7
"to take me",7
